OldIO,NewIO,NIOBase,NIOType,ChunkedNIO,SingleWriteNIO,DirectNIO,S100MiB,S1MiB,INCompressor,Verifier,ITracing,Tracing,TracingLevel,Severe,Finest,Statistics,PERF
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2474.5723346471786
-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2383.6418784856796
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,0.0,-0.0,4930.372386217117
2.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,0.0,12593.366261422634
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-1.0,-1.0,-1.0,-0.0,-0.0,1.0,1836.7754962965846
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,7743.497522503138
-0.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,5150.7370073497295
1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639.868268892169
0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2313.021132990718
-0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,0.0,1.0,-0.0,12309.309755086899
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,5185.463079035282
0.0,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,5091.803019762039
2.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3613.0299750566483
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,1.0,0.0,-0.0,-1.0,-1.0,-0.0,-0.0,0.0,3459.4554221481085
-0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,-1.0,-1.0,-1.0,-1.0,-0.0,0.0,2116.5292434990406
-0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,3117.578525751829
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1671.873434253037
0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4903.513936311007
1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.0,1.0,1.0,4346.677357077599
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,0.0,1.0,0.0,13171.567706465721
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,4730.592253178358
-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3926.114175081253
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3846.8547612279654
-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,6638.831857860088
1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,3587.703796058893
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5292.531490981579
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5919.99397239089
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-1.0,-0.0,1.0,1.0,1.0,1.0,0.0,-0.0,5121.934243172407
1.0,-0.0,-0.0,-0.0,0.0,-1.0,-0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,4616.2814056277275
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,3747.0069303810596
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5892.114990770817
-0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,13208.149692177773
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5152.519254505634
0.0,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4466.154707819223
0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,6063.837868362665
1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,3906.9332864284515
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506.9864943772554
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4431.339744776487
-0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,-0.0,-1.0,-1.0,-1.0,-0.0,-0.0,1.0,3733.068912908435
1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,9931.389336884022
0.0,1.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5171.955030530691
-0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,3973.3400413691998
3.0,-2.0,-2.0,-2.0,-0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4987.821740806103
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,3553.142492607236
2.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,4024.958663150668
-0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4702.837031900883
1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,3886.794974014163
0.0,1.0,1.0,1.0,1.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5409.595023930073
1.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-1.0,-1.0,-1.0,-0.0,-0.0,0.0,1661.0881132856011
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3845.7023658156395
2.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2322.0190501213074
1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.0,4858.400344759226
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,3750.062141060829
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,1.0,1.0,1.0,-0.0,1.0,0.0,11075.580224275589
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,6755.8924441337585
1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3681.447590008378
1.0,-0.0,-0.0,-0.0,0.0,-1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3536.1146410256624
0.0,1.0,1.0,1.0,0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5736.2044613957405
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.0,10646.334173798561
1.0,-0.0,-0.0,-0.0,1.0,-1.0,-0.0,0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4380.134394139051
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,3780.7537238001823
2.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3116.83866481483
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.0,0.0,3038.728454142809
0.0,1.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,5096.442559272051
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,4661.240787863731
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,11030.942029595375
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,2619.88613024354
-0.0,1.0,1.0,1.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,5335.712554961443
0.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,1.0,1.0,0.0,-0.0,4377.736783057451
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,3056.1678579747677
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2613.2546385526657
2.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3177.7196677923203
-0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,8337.880632340908
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4082.4566378742456
1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,1.0,1.0,1.0,1.0,0.0,1.0,3822.5400283634663
-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5801.634884744883
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,6144.873881578445
0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,1.0,6406.250814020634
1.0,0.0,0.0,0.0,1.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.0,3227.5720035731792
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,12828.589490354061
1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4557.919072955847
-0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,1.0,1.0,0.0,1.0,3204.8347239643335
-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,3050.791895315051
1.0,-0.0,-0.0,-0.0,0.0,-1.0,-0.0,0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,0.0,1.0,1.0,12332.813415706158
0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,3393.423877134919
0.0,1.0,1.0,1.0,0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3649.5515539348125
2.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1664.5993218943477
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3737.9223318994045
0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-1.0,-1.0,-1.0,-0.0,-0.0,0.0,1375.3203255459666
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,9105.089658379555
1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,1.0,1.0,1.0,0.0,1.0,1.0,10114.215776324272
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,6093.210323005915
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,4857.88664111495
-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2.0,-1.0,-0.0,-0.0,-1.0,-1.0,-1.0,-1.0,-0.0,-0.0,2435.319188207388
1.0,0.0,0.0,0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3817.4258286505938
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3697.312241703272
-0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3605.8410707116127
0.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,10601.21174222231
1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,4324.311112940311
-0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,5352.8955980837345
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,6896.34127959609
0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,5043.030640304089
0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,1.0,1.0,1.0,0.0,1.0,0.0,3274.556733638048
0.0,1.0,1.0,1.0,0.0,1.0,-0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.0,-0.0,3189.62447963655
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3168.2927639186382
1.0,0.0,0.0,0.0,1.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4775.87134963274
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3011.7197238206863
-0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3378.4650823920965
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8083.225556284189
-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,4792.525955736637
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,3649.8877204209566
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4913.209478706121
0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1961.4980510026217
0.0,1.0,1.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,3182.031880840659
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,2403.5648380815983
1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,4110.195406883955
0.0,0.0,1.0,0.0,1.0,-0.0,0.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0,1.0,3022.9188070446253
1.0,-0.0,-0.0,-0.0,0.0,-1.0,-0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.0,0.0,4803.716935604811
-0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,11420.809699952602
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-1.0,-1.0,-1.0,-0.0,-0.0,0.0,3339.972178056836
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,5153.608541965485
1.0,0.0,0.0,0.0,1.0,-1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,3227.502020046115
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,2917.536629766226
1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,3578.868928268552
1.0,-1.0,-0.0,-0.0,0.0,-1.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,3688.219048753381
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,3086.8874341249466
2.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,4364.510633111
1.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,3229.5794257968664
2.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,8629.586706519127
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,1.0,4396.784580230713
1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,3631.407158151269
2.0,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3566.3595569729805
-0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5830.320764154196
1.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,1.0,1.0,0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,3565.8313655108213
-0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1827.0853561386466
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3491.6176411807537
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3218.622952133417
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2659.576121225953
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1779.1228211447597
1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5006.965304911137
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,2792.287479713559
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2320.69697535038
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3188.323277145624
-0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,4500.584638684988
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4583.2904343008995
0.0,1.0,1.0,1.0,2.0,-1.0,1.0,-0.0,1.0,-0.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.0,1.0,5222.876518160105
1.0,0.0,0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3291.7044166624546
1.0,0.0,0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,1755.9937565624714
1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,5586.821798980236
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5287.2019384503365
-0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,5230.024660170078
1.0,-0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.0,5257.085448414087
0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6430.6836594343185
1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5270.953482359648
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,4369.442384541035
0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2477.3174078017473
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,-1.0,-1.0,-1.0,-0.0,-0.0,0.0,2295.1613368839025
0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1877.3706075623631
1.0,0.0,0.0,0.0,1.0,-1.0,0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,6190.977064758539
1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,0.0,-0.0,2675.7295470535755
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5512.960447847843
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,4616.798547059298
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4703.3242154717445
1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2399.7589619904757
1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,6106.766500532627
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,6527.222620010376
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,4693.291278809309
2.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,0.0,4182.136999368668
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3891.016331255436
