feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,PERF
0.5722030123874429,0.6132030989605887,0.7953391753571946,0.7155410662172691,0.5830769080245898,0.8102836048073677,0.90718868410705,0.4587848214351782,0.872736927810696,0.5304320067605914,0.9293694824741698,0.9784168785178595,0.40167992969137745,0.909987758941213,0.9976108814632839,0.8978856558160596,0.7156593612113337,15.426664207755596
0.7734281286864648,0.8076729057785881,0.7852488205768191,0.8875275662042166,0.6461175624259826,0.9211053752649349,0.8920743500536508,0.6449809579824614,0.9858517361103409,0.8358558884644123,0.9956044565181278,0.7796687073180916,0.41719812582470733,0.9909856514629201,0.9993039686298115,0.8781416923271662,0.7982640901522833,15.307192209207
0.31883399136428137,0.3543014999444752,0.27932121752973127,0.3155400802814293,0.2101751688248845,0.09341388159834516,0.07468300156461519,0.22480172289708444,0.24541142760112702,0.5486060855242462,0.48390596332275676,0.43147735936564907,0.5885449551339168,0.40637076504629616,0.5449742029160549,0.4622630755567154,0.6152719247083719,15.315101854164801
0.5590886155045017,0.6005288211157218,0.7854761179636313,0.8916014100062118,0.9429883079474781,0.6158528530300444,0.43273977784663403,0.7381911772913092,0.3605791641732825,0.6395120227378087,0.7301972340791396,0.8926346850755534,0.8818163173839835,0.6420143872992057,0.9995557678960355,0.6278799577171291,0.8240602411286657,15.2564454602907
0.8561288169904959,0.8857208437615819,0.8814231149388252,0.9652357259633527,0.8601635916132648,0.3637744323232023,0.2931051298345967,0.8685718841877912,0.5418063137706824,0.4889098739093567,0.9568819701504908,0.6120226876208026,0.8048943660513603,0.8386300537398164,0.9998735176159311,0.4821333876352664,0.9928450686258146,15.1404137746222
0.7638612505139948,0.7991755754585215,0.907285096244385,0.8955645901407336,0.8457502218200745,0.6303387063057886,0.6150498061382216,0.8775363981408749,0.23591855230597167,0.8538215584128476,0.964985128152522,0.791689161667866,0.7764467094178605,0.8402858918765402,0.974322006429877,0.6713250433017516,0.8808607765189661,14.7634154481477
0.8876575237650249,0.9118727201468189,0.771528218227519,0.8572748639611261,0.8819083591963258,0.6167968118793138,0.23513888239289865,0.6381481781346009,0.5411555727933969,0.7104727977258298,0.6596157869599147,0.8475276643325562,0.8857059128002004,0.637662559483052,0.6910237978488768,0.7031344545376704,0.8636245678740561,14.8605944851498
0.7354895351503019,0.7722778785333957,0.8975013947557463,0.8521847732035426,0.5674858276316407,0.26590877522655615,0.39007135192706993,0.450963891250238,0.5328466797441881,0.5331697681249414,0.6500662027465455,0.6945793777587411,0.7369417512868583,0.787025671031873,0.9955636980315546,0.847620930357024,0.7101953418785898,14.6513378240372
0.9421082324665183,0.9600344949958892,0.9358029398192242,0.9903289438952081,0.7095761961165222,0.4986280412757745,0.44588469412905174,0.7155883946189912,0.8366786088336721,0.8939879344600175,0.9613219539005664,0.43707821566868493,0.8195033766233305,0.966673976552556,0.9989043403176916,0.8826160347197071,0.8564354341104106,15.096970960467804
0.1513713418116644,0.17581167620828636,0.13269185145378357,0.06576011875757685,0.19346454865750295,0.1728634124164472,0.4538384346216216,0.3493457609672413,0.5674081471674666,0.4909670839508131,0.7769612640791596,0.7772961666421301,0.38288087687769606,0.35365834219471826,0.19067165907207587,0.2775899863093892,0.3935801415051252,15.3637411359506
0.41483901644192517,0.45470141980210554,0.6677355817718237,0.6293313838894514,0.963875540949608,0.8104544053572195,0.9324603641679717,0.9038357988822036,0.7626825505370047,0.6555707141843441,0.9723712734340947,0.9933350025370665,0.7823947868172835,0.6598942681920469,0.9208347752307751,0.5041816432900739,0.6959876861566417,15.0742443331241
0.6644136833336566,0.7051006300519314,0.7126461262424678,0.6951203031043715,0.8383078036788236,0.49438176677227463,0.7746696876170492,0.9467199284733623,0.8449583861170543,0.42473173520758184,0.9945332142799671,0.9028563698412443,0.6092174462615766,0.7893820832722844,0.8645806111057022,0.28833783386858064,0.907192085604678,15.343912385320197
0.5011547586760485,0.542604229460866,0.7079799042800959,0.5074286315445544,0.7850815803860092,0.7125851014444109,0.9566532399987803,0.9307409715361645,0.5005237163338501,0.7655561378285006,0.9974746081959338,0.9710500297328235,0.5273612224757894,0.7509891974289061,0.6737849301479418,0.4210582299271175,0.6497536827374659,15.1094350258484
0.7508730756273285,0.7847064323706835,0.6179799282170997,0.5433057798363057,0.8922075367748656,0.7830822698620337,0.7544174868913286,0.8052044709810176,0.8768834614370583,0.6937108809951477,0.926232256465421,0.9998474350629153,0.7580754311468852,0.6218634613425464,0.3452744102889949,0.5484406787914479,0.7141922011714271,15.210638485924001
0.5643253422281925,0.6053584303987087,0.7775890618279748,0.5373110683101348,0.584982211252844,0.4323847966372215,0.888957487686611,0.6373197237035689,0.8722074900831769,0.516263588726966,0.921679929645862,0.9660248670303464,0.5772875815085726,0.7745376627877102,0.8396590584918366,0.7177158543509271,0.5319261391147472,14.8836912667189
0.8052156917304418,0.8373133379590623,0.8056503454461464,0.7871726328771567,0.6922648241597009,0.6435322751630014,0.9018673179992263,0.8411572158646529,0.9942959509273863,0.8592032011191413,0.9909683371003284,0.7857893930795704,0.6389768618414916,0.9464507668036528,0.8878589935647994,0.7313614258104069,0.6718466494707893,14.751377070376599
0.2818995284480223,0.3154792381498264,0.12729615346227777,0.14517970401743518,0.1802271550219209,0.4853507268001288,0.4395081944205319,0.18341389305326583,0.3739123265183152,0.6793105807810736,0.7581289348287542,0.7613482601501427,0.5552002313357125,0.524199482898417,0.4819061533409374,0.44903965770870713,0.37696187004707216,15.3713940366442
0.5309688743065207,0.5722939959295694,0.600120381766117,0.7283952396621183,0.9295870822711441,0.9765940132412845,0.8909172476763855,0.6993000912534895,0.5178340885655381,0.7746927390383432,0.9402617944554652,0.9999096871937315,0.869209444274049,0.7647628064772541,0.9994104528891041,0.6287984756235563,0.6218723435904453,15.645008427860699
0.7757738226096922,0.8115834486200137,0.6529084466680957,0.7927733140602062,0.780751721673552,0.7851100740243321,0.7144157279563085,0.7786238916909208,0.6266295007368232,0.5611147313853431,0.9999831502033022,0.8558944645938747,0.7240059596884143,0.8788973708930754,0.9888515181485371,0.4087442506495169,0.8619769390539568,15.0090443389485
0.6958036042085001,0.734201460781436,0.7187285907867151,0.6904243494332121,0.7869219848477434,0.9659640439084651,0.9593076883652473,0.8121376768567984,0.33181030252842697,0.9166699916229065,0.9975427974944308,0.9718831893244712,0.7177073156417446,0.8976965174011048,0.9363367194978978,0.6260893895757252,0.653476033497435,14.8850831235645
0.898979250310186,0.921763901845048,0.6295170291011716,0.723458934360177,0.8935985404928268,0.9883866843703601,0.7603285663003311,0.641816213193751,0.7405064718320594,0.8675619444890558,0.9258664568967514,0.9999018776531631,0.9024648409752959,0.7997677793030711,0.6889673535359101,0.7460265617734427,0.7177499282618214,14.650843388945198
0.7408881301990894,0.7771217827260927,0.7760613719355489,0.7055566192705416,0.5736985523752982,0.7843345385758052,0.8846819277073407,0.44249480245870276,0.7219693776119017,0.710128822500134,0.9139106656384547,0.9620525357456482,0.7502149506442253,0.905874522971842,0.9935392233079176,0.8719921669753493,0.5222104013794536,15.267711007139402
0.9227622190751957,0.9435191917865258,0.796895958088764,0.9036978906293116,0.6730376210652959,0.9239875459650476,0.8923002728220417,0.6651691253582445,0.9304545565932897,0.9616153431362869,0.9945406814282751,0.7689556702163339,0.7954665019569486,0.9956112320460664,0.9994927623440415,0.8759840664578589,0.6538883177305477,15.4313073301806
0.14353486268947682,0.16769312282202772,0.19218728101071164,0.2757240285066254,0.3361961063277122,0.5324415485581847,0.561360166642342,0.2565082441217763,0.45726132360034893,0.2656111204990367,0.799599350809354,0.7492947416394692,0.07337119098207812,0.5281439683826866,0.6106239409425568,0.31110761969010337,0.5412867554926071,15.237213299656696
0.3075482475946129,0.3431011731000359,0.35015152421645057,0.4767852329211971,0.36682528649459967,0.10062518367231334,0.11375041811372676,0.29072176803649985,0.17028663882292217,0.3096657824883028,0.5045895896122351,0.3702215679643852,0.3357335661841513,0.40354873838394684,0.6399673758758404,0.2875307556456111,0.5840456991338937,15.2527781096101
0.1539557435845426,0.17902033426210018,0.19467270461983896,0.15827621343317694,0.3609952998995004,0.19502273636183168,0.5560021543359717,0.4431004110962828,0.4812896987646422,0.2746413214655353,0.8077184912736018,0.7367297747820898,0.18192871509449868,0.36669207119480285,0.27811555436769275,0.15262962579080336,0.3796197913973665,15.0147975952818
0.27380428823372294,0.3075081374686918,0.1784987718326029,0.2695121459651518,0.3307753587313789,0.5038178097548839,0.5276513589641215,0.2459892946902647,0.2839962814578663,0.4377767119566621,0.7784478971538433,0.7072515584133382,0.3085831371762265,0.5244084844822339,0.5809869508267316,0.2788266976989369,0.3503831217191378,14.6742301829015
0.05188990199257527,0.06461531874716642,0.2366393361359222,0.37041403107215876,0.5953091761760355,0.5857372738497725,0.3582407097178331,0.3015087414884809,0.13885409869431498,0.17928999922249908,0.45149326005995455,0.70052318663016,0.302477627362223,0.15188753613280587,0.6191859195766476,0.08249223916853866,0.17598481625001075,15.424813238805196
0.33258940428917355,0.3696796636406347,0.503245264767737,0.5363004818709479,0.7831695340967184,0.9691649955476226,0.8297654430840439,0.5981927522088225,0.7590443571072456,0.793622923858351,0.9244992418901666,0.9940658992300531,0.7600113248445491,0.7383222538069343,0.9852171413536887,0.7982670123977794,0.7948141770281021,15.522857202243399
0.6506160997873992,0.6912631808168829,0.6237593292157878,0.6756758798816451,0.6452673195838932,0.8198435358313183,0.6944147564660355,0.7460195771115515,0.8913168462098343,0.6496441758020165,0.9986627055184059,0.9388676978386432,0.6546907984978595,0.9017303543662233,0.9804563335960164,0.6600904763942327,0.9836623583434412,14.7838100486676
0.5146583370787055,0.5555842393022767,0.6459407742234038,0.514612604770527,0.6062197942165167,0.964534820270097,0.9284617556941214,0.740616082205927,0.597082442106919,0.938336532723506,0.9985316137757817,0.9937593573671046,0.60167399346809,0.8912233599211626,0.8903490726443173,0.8117604676385333,0.8355275894765416,15.428133667232402
0.7564284874838452,0.7895413087993532,0.5457215482393645,0.5433653145712777,0.7385541072775867,0.9859850712416325,0.691720942975163,0.5504320030583012,0.9290266862391345,0.8905186516061542,0.9155076396078612,0.995175472269432,0.8137394507238992,0.7852540599301112,0.6015738182316116,0.8964645066474428,0.8783894241424224,14.9289702255501
0.5679511856583235,0.6084259117714975,0.7111448089871706,0.5346212229892098,0.38336781333584175,0.78406992498967,0.8397996347041252,0.36402617430305356,0.92397378894136,0.7515451777397596,0.9090970894499865,0.9895087858424669,0.640953501558248,0.9018394841042187,0.9756409501182572,0.9750194633592941,0.7288673729655241,14.7919735390834
0.7377165244368392,0.7734574137026767,0.6650660260122639,0.7119290996811392,0.40953216778876095,0.8801983020667421,0.7913444803148387,0.5111192803038043,0.9947685520270674,0.9503545741696727,0.9999941217460616,0.7878715254290326,0.6206320327573884,0.9794369059717393,0.9716433442615647,0.9501495320927732,0.7799163567536344,15.146517505884301
0.50102437859048,0.5421401942010241,0.6491203954587144,0.7023999275483422,0.7732299379710393,0.5301590063609685,0.2881110879743935,0.5941180405813646,0.39105588324797075,0.7989265045591822,0.6445647907861493,0.8882837668910056,0.9726693788795028,0.5752172073390944,0.9815392648508887,0.7368784234986949,0.7930453182152142,15.400498068919498
0.8724852849384976,0.9000515047442513,0.8334426384000773,0.8867122880342547,0.7191998549330222,0.3598554813006984,0.2321669912156708,0.8177173996129242,0.6544991722278929,0.7397896448741331,0.9530128576263989,0.6842990444913362,0.9644293565556166,0.8488848696227311,0.9953474209338548,0.6775408680274985,0.9980412637470406,15.3447610327235
0.7510049270154235,0.7865690674993405,0.8361653384916459,0.7472196341436952,0.6640388717552409,0.5880379659147483,0.5023957676979872,0.7976841582431631,0.2982837060821926,0.969690114843522,0.9456212004081239,0.8204756112734868,0.9331282351389464,0.8217327205014492,0.9227181895477753,0.8111209278915428,0.8834287076419532,14.5362051776634
0.8849333524511278,0.909104052260003,0.6844693204288526,0.7039654978162507,0.7231071895807414,0.5847654802546829,0.16217358387531547,0.5409466511028276,0.6264993237500928,0.8912438641741326,0.6229960953426534,0.8795396441579678,0.9882563907284825,0.6238848488328301,0.5813718808732018,0.8447860915799957,0.8734336420284337,14.632003138682899
0.7289902121528941,0.7656013024376283,0.8294008504378222,0.6945335676082817,0.3657805413114322,0.23743094764203374,0.2938433295506489,0.3538759731554721,0.6154734474997173,0.7513192484379558,0.6103483029127271,0.734553767540262,0.9131847150906026,0.7727550822793079,0.9687168057985165,0.9455595987410307,0.7207706924528839,15.0413002819105
0.9201664907111451,0.9411668850060554,0.8540251127179512,0.9016731762351929,0.47255588729702624,0.42712363421295885,0.3118502103843352,0.5830060080485289,0.8693713909530392,0.979251081740447,0.9267905748995926,0.4438421098446368,0.9444153236813526,0.9452362634882422,0.9878412535538146,0.95180578052702,0.8382040841966332,14.908221727214501
0.34397637096328487,0.38140772107792215,0.5021528351064349,0.375755122743637,0.8014065025761956,0.7228047522445152,0.8221641335711158,0.7831902927134547,0.7757574064169869,0.7986852000049521,0.927357985331964,0.996412849087497,0.904646220776325,0.5768364912271028,0.7959268507235324,0.6031532009101226,0.6426168133944344,14.819382247797
0.6710687814245244,0.7109846054107508,0.6313546878774747,0.5237167570400199,0.6751302392776432,0.47333941797172246,0.6933779655068371,0.9018861098660935,0.9082700018564113,0.6641472827305309,0.9975210746426773,0.9340873058083231,0.8339409281870037,0.7870489123002571,0.7875201839159031,0.45749598185059326,0.9214809051032045,14.877183457672901
0.4694996432005543,0.510218449970135,0.5881952489151974,0.303376866772185,0.571046656875676,0.6563342852790295,0.8901413644846002,0.8546767244908454,0.5591117258676637,0.9116723832873941,0.9998990306577052,0.9769641590672367,0.7342215468855485,0.7137810064287138,0.5356795749649323,0.5625697238458571,0.6372365772710707,15.1764807984138
0.7320841300213285,0.7663380322784511,0.5044944585461189,0.34497990117280364,0.7225890226231354,0.7406791645340802,0.6440295152709795,0.705753790078506,0.9182863610671592,0.8685642011258395,0.8954855607119654,0.9997643334783592,0.9187262578867796,0.5912507292951477,0.23438017512000167,0.6974077868988438,0.7120083469026843,14.572397078678
0.5401543911880926,0.5808189252464331,0.6724832257780907,0.33680882185240407,0.3663928406261531,0.3819488981944954,0.8010512187852352,0.5202031060464535,0.9127740703275835,0.7212062335295133,0.8882900636843154,0.9748121006419805,0.783878410190502,0.7452182471666485,0.7303748318011837,0.8418863581307928,0.5265852883077341,15.0273606949756
0.7542336714005081,0.7890591169123444,0.6700134453430386,0.5600358243501387,0.43738325210571627,0.5555055818386777,0.788309297155885,0.7122836552209856,0.9977024407649135,0.955531557535977,0.999926777355476,0.7774255597231734,0.8048484549944209,0.9107742830866115,0.7600176157697988,0.8256058715966929,0.6311693846368502,14.9899911433036
0.46988793389340555,0.5105347795559976,0.4467902436280992,0.49188713248357513,0.7464130008448008,0.9432949401459815,0.7731241914831637,0.5483699607715614,0.5470178149979246,0.9009024596795334,0.8884877430065278,0.999999992454769,0.9651892462665327,0.7013677782094891,0.9656457000910915,0.7349209215015133,0.5800536150355083,14.642687659392099
0.7929968274910925,0.827190220506461,0.5823529467060552,0.6474184002764064,0.6179053044335271,0.7789993085715169,0.6412936033170952,0.7144743258749808,0.731238879623556,0.7984345355145183,0.9999406024141366,0.9023482932792737,0.920610711404896,0.8859265092784213,0.9641225783572439,0.6021582179587941,0.8880787925318481,14.2232541872807
0.678934829430339,0.7174464072792776,0.6134285848120228,0.49371866052832736,0.5869743472779587,0.9478127994623025,0.9025947023371291,0.7167594443624018,0.3994317627963332,0.9932746612315403,0.9999956336250199,0.9814550932692805,0.8944422649235105,0.8803323117703019,0.8618662683696651,0.7701443091649158,0.654303885748803,15.0224268806877
